code;nameja;kana
432300;柴田町船岡;しばたまちふなおか
432430;宮城川崎町前川;みやぎかわさきまちまえかわ
434100;丸森町上滝;まるもりまちかみだき
434130;丸森町鳥屋;まるもりまちとりや
436131;亘理町悠里;わたりちょうゆうり
436231;山元町浅生原;やまもとちょうあそうはら
410101;仙台青葉区大倉;せんだいあおばくおおくら
410121;仙台青葉区作並;せんだいあおばくさくなみ
410142;仙台青葉区雨宮;せんだいあおばくあまみや
410143;仙台青葉区落合;せんだいあおばくおちあい
410201;仙台宮城野区五輪;せんだいみやぎのくごりん
410221;仙台宮城野区苦竹;せんだいみやぎのくにがたけ
410341;仙台若林区遠見塚;せんだいわかばやしくとおみづか
410441;仙台太白区山田;せんだいたいはくくやまだ
410541;仙台泉区将監;せんだいいずみくしょうげん
420202;石巻市泉町;いしのまきしいずみちょう
420203;石巻市大瓜;いしのまきしおうり
420225;石巻市鮎川浜;いしのまきしあゆかわはま
420226;石巻市大街道南;いしのまきしおおかいどうみなみ
420227;石巻市北上町;いしのまきしきたかみちょう
420235;石巻市相野谷;いしのまきしあいのや
420237;石巻市前谷地;いしのまきしまえやち
420239;石巻市桃生町;いしのまきしものうちょう
420241;石巻市雄勝町;いしのまきしおがつちょう
420322;塩竈市今宮町;しおがましいまみやちょう
420931;多賀城市中央;たがじょうしちゅうおう
421433;東松島市小野;ひがしまつしましおの
421434;東松島市矢本;ひがしまつしましやもと
440101;松島町高城;まつしままちたかぎ
440431;七ヶ浜町東宮浜;しちがはままちとうぐうはま
440632;利府町利府;りふちょうりふ
442121;大和町吉岡;たいわちょうよしおか
442231;大郷町粕川;おおさとちょうかすかわ
442431;大衡村大衡;おおひらむらおおひら
458134;女川町女川;おながわちょうおながわ
421630;富谷市富谷;とみやしとみや
520200;能代市緑町;のしろしみどりまち
520201;能代市常盤山谷;のしろしときわやまや
520220;能代市追分町;のしろしおいわけまち
520232;能代市上町;のしろしかみまち
520233;能代市二ツ井町上台;のしろしふたついまちうわだい
520601;男鹿市男鹿中;おがしおがなか
520632;男鹿市船川;おがしふながわ
520633;男鹿市角間崎;おがしかくまざき
534631;藤里町藤琴;ふじさとまちふじこと
536100;五城目町西磯ノ目;ごじょうめまちにしいそのめ
536332;八郎潟町大道;はちろうがたまちおおみち
536631;井川町北川尻;いかわまちきたかわしり
536831;大潟村中央;おおがたむらちゅうおう
521130;潟上市昭和大久保;かたがみししょうわおおくぼ
521131;潟上市飯田川下虻川;かたがみしいいたがわしもあぶかわ
521133;潟上市天王;かたがみしてんのう
534820;三種町ことおか中央公園;みたねちょうことおかちゅうおうこうえん
534832;三種町鵜川;みたねちょううかわ
534834;三種町鹿渡;みたねちょうかど
534835;三種町森岳;みたねちょうもりたけ
534920;八峰町八森木戸の沢;はっぽうちょうはちもりきどのさわ
534932;八峰町峰浜目名潟;はっぽうちょうみねはまめながた
520100;秋田市山王;あきたしさんのう
520101;秋田市雄和女米木;あきたしゆうわめめき
520120;秋田市八橋運動公園;あきたしやばせうんどうこうえん
520131;秋田市河辺和田;あきたしかわべわだ
520134;秋田市雄和新波;あきたしゆうわあらわ
521000;由利本荘市石脇;ゆりほんじょうしいしわき
521020;由利本荘市桜小路;ゆりほんじょうしさくらこうじ
521021;由利本荘市鳥海町伏見;ゆりほんじょうしちょうかいまちふしみ
521032;由利本荘市岩城内道川;ゆりほんじょうしいわきうちみちかわ
521034;由利本荘市西目町沼田;ゆりほんじょうしにしめまちぬまた
521035;由利本荘市東由利老方;ゆりほんじょうしひがしゆりおいかた
521038;由利本荘市矢島町矢島町;ゆりほんじょうしやしままちやしままち
521039;由利本荘市岩谷町;ゆりほんじょうしいわやまち
521040;由利本荘市前郷;ゆりほんじょうしまえごう
521430;にかほ市平沢;にかほしひらさわ
521431;にかほ市金浦;にかほしこのうら
521432;にかほ市象潟町浜ノ田;にかほしきさかたまちはまのた
520400;大館市比内町味噌内;おおだてしひないまちみそない
520420;大館市桜町;おおだてしさくらちょう
520431;大館市比内町扇田;おおだてしひないまちおうぎた
520433;大館市早口;おおだてしはやぐち
520931;鹿角市花輪;かづのしはなわ
530320;小坂町小坂砂森;こさかまちこさかすなもり
532730;上小阿仁村小沢田;かみこあにむらこさわだ
521300;北秋田市花園町;きたあきたしはなぞのちょう
521320;北秋田市阿仁水無;きたあきたしあにみずなし
521333;北秋田市米内沢;きたあきたしよないざわ
521334;北秋田市新田目;きたあきたしにいだめ
520301;横手市雄物川町今宿;よこてしおものがわまちいましゅく
520320;横手市安田柳堤地内;よこてしやすだやなぎつつみちない
520330;横手市中央町;よこてしちゅうおうまち
520331;横手市増田町増田;よこてしますだまちますだ
520333;横手市大森町;よこてしおおもりまち
520337;横手市大雄;よこてしたいゆう
520338;横手市山内土渕;よこてしさんないつちぶち
520339;横手市平鹿町浅舞;よこてしひらかまちあさまい
520340;横手市十文字町;よこてしじゅうもんじまち
520700;湯沢市沖鶴;ゆざわしおきつる
520720;湯沢市寺沢;ゆざわしてらさわ
520731;湯沢市川連町;ゆざわしかわつらちょう
520734;湯沢市佐竹町;ゆざわしさたけちょう
520735;湯沢市横堀;ゆざわしよこぼり
520736;湯沢市皆瀬;ゆざわしみなせ
546331;羽後町西馬音内;うごまちにしもない
546420;東成瀬村椿川;ひがしなるせむらつばきかわ
546430;東成瀬村田子内;ひがしなるせむらたごない
543400;秋田美郷町六郷東根;あきたみさとちょうろくごうひがしね
543430;秋田美郷町土崎;あきたみさとちょうつちざき
521220;大仙市協和境唐松岳;だいせんしきょうわさかいからまつだけ
521232;大仙市刈和野;だいせんしかりわの
521233;大仙市北長野;だいせんしきたながの
521235;大仙市南外;だいせんしなんがい
521237;大仙市太田町太田;だいせんしおおたちょうおおた
521238;大仙市大曲花園町;だいせんしおおまがりはなぞのちょう
521239;大仙市高梨;だいせんしたかなし
521240;大仙市神宮寺;だいせんしじんぐうじ
521501;仙北市角館町中菅沢;せんぼくしかくのだてまちなかすがざわ
521520;仙北市西木町上桧木内;せんぼくしにしきちょうかみひのきない
521521;仙北市田沢湖生保内上清水;せんぼくしたざわこおぼないかみしみず
521522;仙北市角館町小勝田;せんぼくしかくのだてまちおがた
521523;仙北市田沢湖田沢;せんぼくしたざわこたざわ
521530;仙北市田沢湖生保内宮ノ後;せんぼくしたざわこおぼないみやのうしろ
521531;仙北市西木町上荒井;せんぼくしにしきちょうかみあらい
620300;鶴岡市馬場町;つるおかしばばちょう
620301;鶴岡市温海川;つるおかしあつみがわ
620320;鶴岡市温海;つるおかしあつみ
620321;鶴岡市道田町;つるおかしみちたまち
620330;鶴岡市藤島;つるおかしふじしま
620332;鶴岡市上山添;つるおかしかみやまぞえ
620334;鶴岡市羽黒町;つるおかしはぐろまち
620335;鶴岡市下名川;つるおかししもながわ
620401;酒田市飛島;さかたしとびしま
620402;酒田市亀ケ崎;さかたしかめがさき
620420;酒田市宮野浦;さかたしみやのうら
620433;酒田市飛鳥;さかたしあすか
620434;酒田市山田;さかたしやまだ
620435;酒田市観音寺;さかたしかんのんじ
620436;酒田市本町;さかたしほんちょう
642631;三川町横山;みかわまちよこやま
646100;遊佐町遊佐;ゆざまちゆざ
646101;遊佐町小原田;ゆざまちおはらだ
646131;遊佐町舞鶴;ゆざまちまいづる
642820;庄内町清川;しょうないまちきよかわ
642830;庄内町狩川;しょうないまちかりかわ
642832;庄内町余目;しょうないまちあまるめ
620500;新庄市東谷地田町;しんじょうしひがしやちたまち
620520;新庄市堀端町;しんじょうしほりばたまち
620531;新庄市住吉町;しんじょうしすみよしまち
636100;山形金山町中田;やまがたかねやままちなかだ
636131;山形金山町金山;やまがたかねやままちかねやま
636231;最上町向町;もがみまちむかいまち
636331;舟形町舟形;ふながたまちふながた
636432;真室川町新町;まむろがわまちあらまち
636520;大蔵村肘折;おおくらむらひじおり
636531;大蔵村清水;おおくらむらしみず
636630;鮭川村佐渡;さけがわむらさど
636730;戸沢村古口;とざわむらふるくち
620100;山形市緑町;やまがたしみどりちょう
620120;山形市薬師町;やまがたしやくしまち
620130;山形市旅篭町;やまがたしはたごまち
620620;寒河江市西根;さがえしにしね
620630;寒河江市中央;さがえしちゅうおう
620730;上山市河崎;かみのやましかわさき
620830;村山市中央;むらやましちゅうおう
621030;天童市老野森;てんどうしおいのもり
621120;東根市中央;ひがしねしちゅうおう
