code;nameja;kana;nameen;lat;lon;citycode;arv
440431;七ヶ浜町東宮浜;しちがはままちとうぐうはま;Shichigahama Town Toguhama;38.30;141.06;0440400;0.9962
440632;利府町利府;りふちょうりふ;Rifu Town Rifu;38.33;140.98;0440600;1.4317
442121;大和町吉岡;たいわちょうよしおか;Taiwa Town Yoshioka;38.45;140.89;0442400;2.0501
442231;大郷町粕川;おおさとちょうかすかわ;Osato Town Kasukawa;38.42;141.00;0442200;0.9129
442431;大衡村大衡;おおひらむらおおひら;Ohira Village Ohira;38.47;140.88;0442400;0.9188
458134;女川町女川;おながわちょうおながわ;Onagawa Town Onagawa;38.45;141.44;0458100;0.9203
421630;富谷市富谷;とみやしとみや;Tomiya City Tomiya;38.40;140.90;0421600;1.1963
520200;能代市緑町;のしろしみどりまち;Noshiro City Midori Town;40.20;140.03;0520200;1.8484
520201;能代市常盤山谷;のしろしときわやまや;Noshiro City Tokiwayamaya;40.27;140.16;0520200;1.0051
420241;石巻市雄勝町;いしのまきしおがつちょう;Ishinomaki City Ogatsu Town;38.51;141.50;0420200;0.5689
520220;能代市追分町;のしろしおいわけまち;Noshiro City Oiwake Town;40.20;140.035;0520200;1.9397
520233;能代市二ツ井町上台;のしろしふたついまちうわだい;Noshiro City Futatsui Town Uwadai;40.21;140.23;0520200;0.9340
520601;男鹿市男鹿中;おがしおがなか;Oga City Oganaka;39.92;139.81;0520600;0.9256
520632;男鹿市船川;おがしふながわ;Oga City Funagawa;39.89;139.85;0520600;0.9708
520633;男鹿市角間崎;おがしかくまざき;Oga City Kakumazaki;39.96;139.92;0520600;2.0049
534631;藤里町藤琴;ふじさとまちふじこと;Fujisato Town Fujikoto;40.28;140.26;0534600;1.2830
536100;五城目町西磯ノ目;ごじょうめまちにしいそのめ;Gojome Town Nishiisonome;39.94;140.11;0536100;1.9397
536332;八郎潟町大道;はちろうがたまちおおみち;Hachirogata Town Omichi;39.95;140.07;0536300;1.8779
536631;井川町北川尻;いかわまちきたかわしり;Ikawa Town Kitakawashiri;39.91;140.08;0536600;1.9397
536831;大潟村中央;おおがたむらちゅうおう;Ogata Village Chuuo;40.02;139.96;0536800;1.9731
521130;潟上市昭和大久保;かたがみししょうわおおくぼ;Katagami City Showaokubo;39.87;140.07;0521100;1.9397
521131;潟上市飯田川下虻川;かたがみしいいたがわしもあぶかわ;Katagami City Iitagawashimoabukawa;39.88;140.07;0521100;1.7490
521133;潟上市天王;かたがみしてんのう;Katagami City Tenno;39.86;140.01;0521100;1.8484
534820;三種町ことおか中央公園;みたねちょうことおかちゅうおうこうえん;Mitane Town Kotoka Chuo Park;40.04;140.09;0534800;1.4449
534832;三種町鵜川;みたねちょううかわ;Mitane Town Ukawa;40.10;140.00;0534800;2.0869
520232;能代市上町;のしろしかみまち;Noshiro City Kami Town;40.21;140.03;0520200;1.8484
534834;三種町鹿渡;みたねちょうかど;Mitane Town Kado;40.05;140.08;0534800;1.1158
420239;石巻市桃生町;いしのまきしものうちょう;Ishinomaki City Mono Town;38.56;141.24;0420200;1.8610
420235;石巻市相野谷;いしのまきしあいのや;Ishinomaki City Ainoya;38.52;141.32;0420200;0.8845
421535;大崎市田尻;おおさきしたじり;Osaki City Tajiri;38.60;141.06;0421500;2.0509
420620;白石市亘理町;しろいししわたりまち;Shiroishi City Watari Town;38.01;140.62;0420600;1.2042
420700;仙台空港;せんだいくうこう;Sendai Airport;38.14;140.93;0420700;1.4425
420730;名取市増田;なとりしますだ;Natori City Masuda;38.17;140.89;0420700;2.2158
420820;角田市角田;かくだしかくだ;Kakuda City Kakuda;37.98;140.78;0420800;2.0675
421120;岩沼市桜;いわぬましさくら;Iwanuma City Sakura;38.10;140.87;0421100;1.8586
430130;蔵王町円田;ざおうまちえんだ;Zao Town Enda;38.10;140.66;0430100;1.2260
430230;七ヶ宿町関;しちかしゅくまちせき;Shichikashuku Town Seki;37.99;140.44;0430200;0.6689
432131;大河原町新南;おおがわらまちしんみなみ;Ogawara Town Shinminami;38.05;140.73;0432100;1.7029
432230;村田町村田;むらたまちむらた;Murata Town Murata;38.12;140.72;0432200;0.9701
432300;柴田町船岡;しばたまちふなおか;Shibata Town Funaoka;38.05;140.76;0432300;0.9760
432430;宮城川崎町前川;みやぎかわさきまちまえかわ;Miyagi Kawasaki Town Maekawa;38.18;140.64;0432400;0.8377
434100;丸森町上滝;まるもりまちかみだき;Marumori Town Kamidaki;37.87;140.79;0434100;0.9994
434130;丸森町鳥屋;まるもりまちとりや;Marumori Town Toriya;37.91;140.77;0434100;2.0394
420237;石巻市前谷地;いしのまきしまえやち;Ishinomaki City Maeyachi;38.51;141.19;0420200;1.7490
436131;亘理町悠里;わたりちょうゆうり;Watari Town Yuri;38.04;140.87;0436100;1.8369
410101;仙台青葉区大倉;せんだいあおばくおおくら;Sendai Aoba Ward Okura;38.37;140.66;0410100;0.7888
410121;仙台青葉区作並;せんだいあおばくさくなみ;Sendai Aoba Ward Sakunami;38.32;140.64;0410100;0.8358
410142;仙台青葉区雨宮;せんだいあおばくあまみや;Sendai Aoba Ward Amamiya;38.28;140.87;0410100;0.9281
410143;仙台青葉区落合;せんだいあおばくおちあい;Sendai Aoba Ward Ochiai;38.27;140.79;0410100;1.0875
410201;仙台宮城野区五輪;せんだいみやぎのくごりん;Sendai Miyagino Ward Gorin;38.26;140.90;0410200;1.0817
410221;仙台宮城野区苦竹;せんだいみやぎのくにがたけ;Sendai Miyagino Ward Nigatake;38.27;140.93;0410200;2.1424
410341;仙台若林区遠見塚;せんだいわかばやしくとおみづか;Sendai Wakabayashi Ward Tomizuka;38.24;140.91;0410300;2.1902
410441;仙台太白区山田;せんだいたいはくくやまだ;Sendai Taihaku Ward Yamada;38.22;140.83;0410400;0.8819
410541;仙台泉区将監;せんだいいずみくしょうげん;Sendai Izumi Ward Shogen;38.34;140.89;0410500;0.9720
420202;石巻市泉町;いしのまきしいずみちょう;Ishinomaki City Izumi Town;38.43;141.30;0420200;0.9714
420203;石巻市大瓜;いしのまきしおうり;Ishinomaki City Ori;38.46;141.35;0420200;1.1128
420225;石巻市鮎川浜;いしのまきしあゆかわはま;Ishinomaki City Ayukawahama;38.30;141.51;0420200;0.9454
420226;石巻市大街道南;いしのまきしおおかいどうみなみ;Ishinomaki City Okaidominami;38.43;141.28;0420200;1.4425
420227;石巻市北上町;いしのまきしきたかみちょう;Ishinomaki City Kitakami Town;38.57;141.43;0420200;1.7490
436231;山元町浅生原;やまもとちょうあそうはら;Yamamoto Town Asohara;37.96;140.88;0436200;1.0414
620320;鶴岡市温海;つるおかしあつみ;Tsuruoka City Atsumi;38.62;139.59;0620300;0.6689
534835;三種町森岳;みたねちょうもりたけ;Mitane Town Moritake;40.10;140.08;0534800;1.4636
534932;八峰町峰浜目名潟;はっぽうちょうみねはまめながた;Happo Town Minehamamenagata;40.32;140.04;0534900;0.9490
520338;横手市山内土渕;よこてしさんないつちぶち;Yokote City Sannaitsuchibuchi;39.28;140.62;0520300;0.8568
520339;横手市平鹿町浅舞;よこてしひらかまちあさまい;Yokote City Hiraka Town Asamai;39.26;140.49;0520300;1.1917
520340;横手市十文字町;よこてしじゅうもんじまち;Yokote City Jumonji Town;39.22;140.52;0520300;1.1632
520700;湯沢市沖鶴;ゆざわしおきつる;Yuzawa City Okitsuru;39.17;140.48;0520700;1.1698
520720;湯沢市寺沢;ゆざわしてらさわ;Yuzawa City Terasawa;39.04;140.45;0520700;1.0843
520731;湯沢市川連町;ゆざわしかわつらちょう;Yuzawa City Kawatsura Town;39.15;140.57;0520700;0.8636
520734;湯沢市佐竹町;ゆざわしさたけちょう;Yuzawa City Satake Town;39.16;140.50;0520700;0.6689
520735;湯沢市横堀;ゆざわしよこぼり;Yuzawa City Yokobori;39.06;140.45;0520700;1.1086
520736;湯沢市皆瀬;ゆざわしみなせ;Yuzawa City Minase;39.07;140.59;0520700;0.8208
546331;羽後町西馬音内;うごまちにしもない;Ugo Town Nishimonai;39.20;140.41;0546300;1.1780
546420;東成瀬村椿川;ひがしなるせむらつばきかわ;Higashinaruse Village Tsubakikawa;39.15;140.72;0546400;0.6689
546430;東成瀬村田子内;ひがしなるせむらたごない;Higashinaruse Village Tagonai;39.18;140.65;0546400;0.8132
543400;秋田美郷町六郷東根;あきたみさとちょうろくごうひがしね;Akita Misato Town Rokugohigashine;39.40;140.63;0543400;0.6689
543430;秋田美郷町土崎;あきたみさとちょうつちざき;Akita Misato Town Tsuchizaki;39.46;140.58;0543400;1.1839
520337;横手市大雄;よこてしたいゆう;Yokote City Taiyu;39.33;140.47;0520300;1.2318
521220;大仙市協和境唐松岳;だいせんしきょうわさかいからまつだけ;Daisen City Kyowasakaikaramatsudake;39.61;140.32;0521200;1.1720
521233;大仙市北長野;だいせんしきたながの;Daisen City Kitanagano;39.54;140.54;0521200;1.9886
521235;大仙市南外;だいせんしなんがい;Daisen City Nangai;39.45;140.36;0521200;1.2372
521237;大仙市太田町太田;だいせんしおおたちょうおおた;Daisen City Ota Town Ota;39.51;140.60;0521200;1.1695
521238;大仙市大曲花園町;だいせんしおおまがりはなぞのちょう;Daisen City Omagarihanazono Town;39.45;140.48;0521200;2.0842
521239;大仙市高梨;だいせんしたかなし;Daisen City Takanashi;39.46;140.51;0521200;1.2732
521240;大仙市神宮寺;だいせんしじんぐうじ;Daisen City Jinguji;39.49;140.43;0521200;1.6550
521501;仙北市角館町中菅沢;せんぼくしかくのだてまちなかすがざわ;Senboku City Kakunodate Town Nakasugazawa;39.59;140.57;0521500;1.9618
521520;仙北市西木町上桧木内;せんぼくしにしきちょうかみひのきない;Senboku City Nishiki Town Kamihinokinai;39.81;140.58;0521500;0.9231
521521;仙北市田沢湖生保内上清水;せんぼくしたざわこおぼないかみしみず;Senboku City Tazawakobonaikamishimizu;39.70;140.72;0521500;0.8523
521522;仙北市角館町小勝田;せんぼくしかくのだてまちおがた;Senboku City Kakunodate Town Ogata;39.60;140.56;0521500;1.9623
521523;仙北市田沢湖田沢;せんぼくしたざわこたざわ;Senboku City Tazawakotazawa;39.77;140.67;0521500;0.7922
521530;仙北市田沢湖生保内宮ノ後;せんぼくしたざわこおぼないみやのうしろ;Senboku City Tazawakobonaimiyanoshiro;39.70;140.73;0521500;0.8569
521531;仙北市西木町上荒井;せんぼくしにしきちょうかみあらい;Senboku City Nishiki Town Kamiarai;39.66;140.57;0521500;1.1522
620300;鶴岡市馬場町;つるおかしばばちょう;Tsuruoka City Baba Town;38.73;139.83;0620300;1.3458
521232;大仙市刈和野;だいせんしかりわの;Daisen City Kariwano;39.55;140.37;0521200;2.0561
534920;八峰町八森木戸の沢;はっぽうちょうはちもりきどのさわ;Happo Town Hachimorikidonosawa;40.39;139.98;0534900;1.1167
520333;横手市大森町;よこてしおおもりまち;Yokote City Omori Town;39.34;140.43;0520300;1.9957
520330;横手市中央町;よこてしちゅうおうまち;Yokote City Chuuo Town;39.31;140.57;0520300;1.1762
520100;秋田市山王;あきたしさんのう;Akita City Sanno;39.72;140.10;0520100;1.8779
520101;秋田市雄和女米木;あきたしゆうわめめき;Akita City Yuwamemeki;39.54;140.21;0520100;2.1124
520120;秋田市八橋運動公園;あきたしやばせうんどうこうえん;Akita City Yabase Sports Park;39.72;140.105;0520100;2.1801
520131;秋田市河辺和田;あきたしかわべわだ;Akita City Kawabewada;39.65;140.21;0520100;2.0505
520134;秋田市雄和新波;あきたしゆうわあらわ;Akita City Yuwaarawa;39.53;140.23;0520100;2.0762
521000;由利本荘市石脇;ゆりほんじょうしいしわき;Yurihonjo City Ishiwaki;39.40;140.05;0521000;1.8484
521020;由利本荘市桜小路;ゆりほんじょうしさくらこうじ;Yurihonjo City Sakurakoji;39.38;140.05;0521000;1.1722
521021;由利本荘市鳥海町伏見;ゆりほんじょうしちょうかいまちふしみ;Yurihonjo City Chokai Town Fushimi;39.19;140.19;0521000;1.0573
521032;由利本荘市岩城内道川;ゆりほんじょうしいわきうちみちかわ;Yurihonjo City Iwakiuchimichikawa;39.54;140.06;0521000;0.9377
521034;由利本荘市西目町沼田;ゆりほんじょうしにしめまちぬまた;Yurihonjo City Nishime Town Numata;39.35;140.02;0521000;1.8484
521035;由利本荘市東由利老方;ゆりほんじょうしひがしゆりおいかた;Yurihonjo City Higashiyurioikata;39.30;140.29;0521000;1.0403
521038;由利本荘市矢島町矢島町;ゆりほんじょうしやしままちやしままち;Yurihonjo City Yashima Town Yashima Town;39.23;140.13;0521000;0.9994
521039;由利本荘市岩谷町;ゆりほんじょうしいわやまち;Yurihonjo City Iwaya Town;39.44;140.10;0521000;1.7898
521040;由利本荘市前郷;ゆりほんじょうしまえごう;Yurihonjo City Maego;39.32;140.11;0521000;0.9287
520331;横手市増田町増田;よこてしますだまちますだ;Yokote City Masuda Town Masuda;39.20;140.54;0520300;1.1446
521430;にかほ市平沢;にかほしひらさわ;Nikaho City Hirasawa;39.29;139.96;0521400;1.8484
521432;にかほ市象潟町浜ノ田;にかほしきさかたまちはまのた;Nikaho City Kisakata Town Hamanota;39.20;139.91;0521400;1.2982
520400;大館市比内町味噌内;おおだてしひないまちみそない;Odate City Hinai Town Misonai;40.19;140.63;0520400;0.6689
520420;大館市桜町;おおだてしさくらちょう;Odate City Sakura Town;40.27;140.57;0520400;0.9331
520431;大館市比内町扇田;おおだてしひないまちおうぎた;Odate City Hinai Town Ogita;40.22;140.58;0520400;1.1923
520433;大館市早口;おおだてしはやぐち;Odate City Hayaguchi;40.27;140.45;0520400;1.2018
520931;鹿角市花輪;かづのしはなわ;Kazuno City Hanawa;40.22;140.79;0520900;1.1333
530320;小坂町小坂砂森;こさかまちこさかすなもり;Kosaka Town Kosakasunamori;40.33;140.74;0530300;1.0930
532730;上小阿仁村小沢田;かみこあにむらこさわだ;Kamikoani Village Kosawada;40.06;140.30;0532700;1.1370
521300;北秋田市花園町;きたあきたしはなぞのちょう;Kitaakita City Hanazono Town;40.23;140.37;0521300;1.1051
521320;北秋田市阿仁水無;きたあきたしあにみずなし;Kitaakita City Animizunashi;39.99;140.40;0521300;0.8347
521333;北秋田市米内沢;きたあきたしよないざわ;Kitaakita City Yonaizawa;40.12;140.38;0521300;0.9005
521334;北秋田市新田目;きたあきたしにいだめ;Kitaakita City Niidame;40.16;140.33;0521300;1.0424
520301;横手市雄物川町今宿;よこてしおものがわまちいましゅく;Yokote City Omonogawa Town Imashuku;39.29;140.43;0520300;1.2153
520320;横手市安田柳堤地内;よこてしやすだやなぎつつみちない;Yokote City Yasudayanagitsutsumichinai;39.30;140.56;0520300;1.1645
521431;にかほ市金浦;にかほしこのうら;Nikaho City Konora;39.25;139.92;0521400;1.3888
421533;大崎市岩出山;おおさきしいわでやま;Osaki City Iwadeyama;38.65;140.88;0421500;1.2054
754430;川内村上川内早渡;かわうちむらかみかわうちはやわた;Kawauchi Village Kamikawauchihayawata;37.34;140.815;0754400;0.5689
754531;大熊町大川原;おおくままちおおがわら;Okuma Town Ogawara;37.38;140.96;0754500;1.0544
921300;那須塩原市蟇沼;なすしおばらしひきぬま;Nasushiobara City Hikinuma;36.97;139.92;0921300;0.9967
921320;那須塩原市鍋掛;なすしおばらしなべかけ;Nasushiobara City Nabekake;36.94;140.08;0921300;1.0077
921321;那須塩原市中塩原;なすしおばらしなかしおばら;Nasushiobara City Nakashiobara;36.99;139.80;0921300;0.8618
921330;那須塩原市共墾社;なすしおばらしきょうこんしゃ;Nasushiobara City Kyokonsha;36.96;140.05;0921300;1.0453
921331;那須塩原市あたご町;なすしおばらしあたごちょう;Nasushiobara City Atago Town;36.88;139.98;0921300;1.0868
921333;那須塩原市塩原庁舎;なすしおばらししおばらちょうしゃ;Nasushiobara City Shiobara Government Office;36.98;139.81;0921300;0.8924
920100;宇都宮市明保野町;うつのみやしあけぼのちょう;Utsunomiya City Akebono Town;36.55;139.87;0920100;1.1899
920120;宇都宮市塙田;うつのみやしはなわだ;Utsunomiya City Hanawada;36.57;139.89;0920100;1.3282
920130;宇都宮市旭;うつのみやしあさひ;Utsunomiya City Asahi;36.55;139.88;0920100;1.1488
920131;宇都宮市中里町;うつのみやしなかざとちょう;Utsunomiya City Nakazato Town;36.68;139.90;0920100;1.2996
